06/22/2014, DISPUTE-NO DISTURBANCE, 06/22/2014, 01:55, 30 YORK ST, Closed, 0114031419-OF
06/22/2014, BREACH OF PEACE, 06/22/2014, 02:10, 135 COLLEGE ST, Closed, 0214001449-OF
06/22/2014, BREACH OF PEACE, 06/22/2014, 21:46, 329 TEMPLE ST, Closed, 0114031548-OF
06/23/2014, DRIVING WHILE INTOXICATED-ALCOHOL, 06/23/2014, 00:19, DWIGHT ST, Closed by Arrest, 0114031563-OF
06/23/2014, THEFT-GREATER-BICYCLES, 06/23/2014, 23:20, 83 MANSFIELD ST, Closed, 0214001461-OF
06/24/2014, TRESPASSING, 06/25/2014, 11:23, 63 HIGH ST, Closed by Arrest, 0214001466-OF
06/24/2014, WINDOW BREAKING, 06/24/2014, 15:49, 63 HIGH ST, Closed, 0214001469-OF
06/24/2014, PUBLIC INDECENCY, 06/24/2014, 16:46, 807 CHAPEL ST, Closed by Arrest, 0114031834-OF
06/24/2014, WARRANT SERVICE, 06/24/2014, 19:09, CHAPEL ST, Closed by Arrest, 0112009642-OF
06/24/2014, THEFT-GREATER-BICYCLES, 06/24/2014, 13:57, 15 YORK ST, Open, 0214001475-OF
06/26/2014, TRESPASSING, 06/26/2014, 17:58, 367 CEDAR ST, Closed, 0214001493-OF
06/26/2014, WANTED PERSON OTHER TOWN, 06/26/2014, 21:20, 187 PARK ST, Closed by Arrest, 0114032384-OF
06/27/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 05/23/2014, 09:00, 242 ELM ST, Open, 0214001496-OF
06/27/2014, WARRANT SERVICE, 06/27/2014, 20:09, 104 AUDOBON ST, Closed by Arrest, 0114008470-OF
06/27/2014, WARRANT SERVICE, 06/27/2014, 20:52, 104 AUDUBON ST, Closed by Arrest, 0114018255-OF
06/27/2014, WARRANT SERVICE, 06/27/2014, 21:07, 104 AUDUBON ST, Closed by Arrest, 0114015020-OF
06/27/2014, WARRANT SERVICE, 06/27/2014, 21:32, 104 AUDUBON ST, Closed by Arrest, 0114022128-OF
06/27/2014, DISORDERLY CONDUCT, 06/27/2014, 22:24, 285 COLLEGE ST, Closed by Arrest, 0114032659-OF
06/27/2014, BREACH OF PEACE, 06/27/2014, 22:51, 1071 CHAPEL ST, Open, 0114032664-OF
06/28/2014, WARRANT SERVICE, 06/28/2014, 05:06, DIXWELL AVE, Closed by Arrest, 0113049985-OF
06/28/2014, WANTED PERSON OTHER TOWN, 06/28/2014, 02:04, 139 DIXWELL AVE, Closed by Arrest, 0114032723-OF
06/30/2014, OTHER INVESTIGATION, 06/30/2014, 09:09, 225 PROSPECT ST, Closed, 0214001514-OF
06/30/2014, THEFT-GREATER-BICYCLES, 06/20/2014, 08:30, 200 PROSPECT ST, Open, 0214001515-OF
06/30/2014, TRESPASSING, 06/30/2014, 14:50, 89 TOWER PKY, Closed by Arrest, 0214001517-OF
06/30/2014, THEFT-GREATER-BICYCLES, 06/30/2014, 17:23, 246 CHURCH ST, Closed, 0214001519-OF
06/30/2014, HARASSMENT, 06/30/2014, 19:09, 367 CEDAR ST, Closed, 0214001522-OF
06/30/2014, CRIMINAL MISCHIEF-PRIVATE PROPERTY, 06/30/2014, 19:50, 79 HOWE ST, Closed, 0214001523-OF
07/01/2014, THEFT-GREATER-RESIDENCE, 06/30/2014, 18:56, 309 MANSFIELD ST, Open, 0214001526-OF
07/01/2014, DISPUTE-NO DISTURBANCE, 07/01/2014, 11:55, 285 WHALLEY AVE, Open, 0114033384-OF
07/02/2014, BURGLARY-RESIDENCE-NON FORCIBLE, , 22:30, 15 HIGH ST, Open, 0114033648-OF
07/03/2014, DOG BITE, 07/03/2014, 08:00, 206 ELM ST, Open, 0214001548-OF
07/03/2014, HARASSMENT, 07/03/2014, 09:44, 165 WHITNEY AVE, Open, 0214001551-OF
07/03/2014, BREACH OF PEACE, 07/03/2014, 12:45, 139 ASHMUN ST, Closed by Arrest, 0114033842-OF
07/03/2014, CRIMINAL MISCHIEF-PRIVATE PROPERTY, 07/03/2014, 12:48, 1071 CHAPEL ST, Closed by Arrest, 0214001555-OF
07/04/2014, DRIVING WHILE INTOXICATED-ALCOHOL, 07/04/2014, 01:11, ELM ST, Closed by Arrest, 0114034021-OF
07/04/2014, THEFT-GREATER-UNIVERSITY RESIDENCE BUILDING, 07/03/2014, 22:00, 74 HIGH ST, Closed, 0214001566-OF
07/05/2014, THEFT-GREATER-BICYCLES, 07/05/2014, 09:25, 35 YORK ST, Closed, 0214001570-OF
07/06/2014, WANTED PERSON OTHER TOWN, 07/06/2014, 00:02, 1 WASHINGTON AVE, Closed by Arrest, 0114034419-OF
07/06/2014, BURGLARY-SCHOOL/COLLEGE /UNIVERSITY-FORCIBLE, 07/04/2014, 18:00, 15 PROSPECT ST, Closed, 0214001578-OF
07/08/2014, THEFT GREATER MISCELLANEOUS, 06/30/2014, 00:00, 515 PROSPECT ST, Closed, 0214001591-OF
07/08/2014, THEFT-GREATER-BICYCLES, 07/08/2014, 11:00, 11 LAKE PL, Closed, 0114034891-OF
07/08/2014, THEFT-GREATER-BICYCLES, 07/07/2014, 15:17, 500 COLLEGE ST, Closed, 0214001597-OF
07/08/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 07/08/2014, 17:04, 89 TOWER PKY, Closed, 0214001600-OF
07/09/2014, POSSESSION OF MARIJUANA, 07/09/2014, 02:29, CHAPEL ST, Closed by Arrest, 0114035029-OF
07/09/2014, HARASSMENT, 07/08/2014, 21:00, 409 PROSPECT ST, Open, 0214001603-OF
07/09/2014, ISSUING BAD CHECKS, 07/09/2014, 10:46, 1080 CHAPEL ST, Open, 0214001604-OF
07/09/2014, OTHER INVESTIGATION, 07/09/2014, 01:20, 205 PROSPECT ST, Closed, 0214001606-OF
07/09/2014, BURGLARY-SCHOOL/COLLEG E/UNIVERSITY-NON FORCIBLE, 07/09/2014, 12:00, 268 PARK ST, Open, 0214001607-OF
07/09/2014, WARRANT SERVICE, 07/09/2014, 15:13, CHAPEL ST, Closed by Arrest, 0114019916-OF
07/10/2014, WINDOW BREAKING, 07/10/2014, 15:10, 135 COLLEGE ST, Closed, 0214001614-OF
07/10/2014, THEFT-GREATER-BICYCLES, 07/07/2014, 15:41, 165 WHITNEY AVE, Open, 0214001615-OF
07/10/2014, MISSING JUVENILE, 07/10/2014, 16:48, 150 WASHINGTON AVE, Closed, 0114035407-OF
07/10/2014, BREACH OF PEACE, 07/10/2014, 20:18, COLLEGE ST, Closed by Arrest, 0114035499-OF
07/11/2014, BREACH OF PEACE, 07/11/2014, 23:10, 66 ASHMUN ST, Closed by Arrest, 0214001626-OF
07/12/2014, CRIMINAL MISCHIEF-PRIVATE PROPERTY, 07/12/2014, 02:19, 67 HIGH ST, Closed by Arrest, 0214001627-OF
07/12/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 05/24/2014, 15:00, 1156 CHAPEL ST, Closed, 0214001628-OF
07/12/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 07/12/2014, 15:05, 67 HIGH ST, Closed, 0214001632-OF
07/13/2014, WANTED PERSON OTHER TOWN, 07/13/2014, 22:28, 998 CHAPEL ST, Closed by Arrest, 0114036237-OF
07/13/2014, TRESPASSING, 07/13/2014, 23:49, 500 COLLEGE ST, Closed by Arrest, 0214001643-OF
07/14/2014, CRIMINAL MISCHIEF-PRIVATE PROPERTY, 07/08/2014, 09:19, 115 PROSPECT ST, Open, 0214001648-OF
07/14/2014, WANTED PERSON OTHER TOWN, 07/14/2014, 19:06, 372 ELM ST, Closed by Arrest, 0114036377-OF
07/15/2014, TRESPASSING, 07/15/2014, 01:57, 344 COLLEGE ST, Closed by Arrest, 0214001654-OF
07/15/2014, TRESPASSING, 07/15/2014, 08:52, 242 ELM ST, Closed by Arrest, 0214001655-OF
07/17/2014, TRESPASSING, 07/17/2014, 02:26, 142 YORK ST, Closed by Arrest, 0114036777-OF
07/17/2014, HARASSMENT, 07/16/2014, 05:32, 165 WHITNEY AVE, Open, 0214001670-OF
07/17/2014, BREACH OF PEACE, 07/17/2014, 18:08, 197 TEMPLE ST, Closed by Arrest, 0114036915-OF
07/17/2014, TRESPASSING, 07/17/2014, 21:41, 1900 CHAPEL ST, Closed by Arrest, 0214001674-OF
07/18/2014, THEFT-GREATER-BICYCLES, 07/18/2014, 13:20, 55 LOCK ST, Closed, 0214001676-OF
07/19/2014, BREACH OF PEACE, 07/19/2014, 00:58, 986 CHAPEL ST, Closed, 0114037266-OF
07/19/2014, POSSESSION OF PARAPHERNALIA, 07/19/2014, 08:54, CHAPEL ST, Closed by Arrest, 0114037318-OF
07/20/2014, POSSESSION OF MARIJUANA, 07/20/2014, 01:38, 48 HOWE ST, Closed, 0114037491-OF
07/20/2014, POSSESSION OF NARCOTICS-GENERAL, 07/20/2014, 23:33, 386 PROSPECT ST, Closed by Arrest, 0214001683-OF
07/21/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 07/01/2014, 10:00, 60 TEMPLE ST, Open, 0214001686-OF
07/21/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 07/18/2014, 17:30, 15 PROSPECT ST, Open, 0214001687-OF
07/21/2014, THEFT-GREATER-UNIVERSITY RESIDENCE BUILDING, 07/21/2014, 16:47, 217 PROSPECT ST, Closed, 0214001690-OF
07/21/2014, CRIMINAL MISCHIEF-PRIVATE PROPERTY, 07/21/2014, 22:26, 261 PARK ST, Closed, 0214001692-OF
07/22/2014, DRIVING WHILE INTOXICATED-ALCOHOL, 07/22/2014, 01:20, 185 ELM ST, Closed by Arrest, 0114037864-OF
07/22/2014, CARRYING A BB GUN, 07/22/2014, 00:16, COLLEGE ST, Closed by Arrest, 0114037858-OF
07/22/2014, THEFT GREATER MISCELLANEOUS, 07/22/2014, 09:50, 120 HIGH ST, Closed, 0214001695-OF
07/22/2014, WANTED PERSON NEW HAVEN, 07/22/2014, 12:20, CHAPEL ST, Closed by Arrest, 0113011235-OF
07/22/2014, THREATENING, 07/22/2014, 21:32, 105 HOWE ST, Closed, 0114038024-OF
07/23/2014, TRESPASSING, 07/23/2014, 18:54, 15 PROSPECT ST, Closed by Arrest, 0214001708-OF
07/23/2014, WARRANT SERVICE, 07/23/2014, 22:35, 320 ELM ST, Closed by Arrest, 0114007168-OF
07/24/2014, BURGLARY-SCHOOL/COLLEGE /UNIVERSITY-NON FORCIBLE, 07/24/2014, 10:23, 333 CEDAR ST, Open, 0214001711-OF
07/24/2014, BREACH OF PEACE, 07/24/2014, 20:01, 221 COLLEGE ST, Closed by Arrest, 0114038439-OF
07/25/2014, THREATENING, 07/25/2014, 02:31, 55 LOCK ST, Open, 0214001721-OF
07/25/2014, BREACH OF PEACE, 07/25/2014, 00:36, 179 YORK ST, Closed by Arrest, 0114038491-OF
07/25/2014, ROBBERY-STRT-NO WEAPON, 07/25/2014, 21:56, CHURCH S ST, Open, 0114038694-OF
07/27/2014, THEFT-GREATER-PUBLIC BUILDING, 07/27/2014, 03:08, 172 TEMPLE ST, Closed, 0114038982-OF
07/27/2014, OTHER LIQUOR OFFENSES, 07/27/2014, 17:21, 77 BROADWAY ST, Closed by Arrest, 0114039068-OF
07/27/2014, THEFT-GREATER-FROM PERSON, 07/27/2014, 20:52, DIXWELL AVE, Closed, 0114039110-OF
07/28/2014, OTHER INVESTIGATION, 07/28/2014, 03:33, 211 DERBY AVE, Closed, 0114039155-OF
07/28/2014, BREACH OF PEACE, 07/28/2014, 15:14, 119 HIGH ST, Closed by Arrest, 0214001745-OF
07/28/2014, INTERFERING WITH AN OFFICER, 07/28/2014, 19:13, 126 WALL ST, Closed by Arrest, 0114039267-OF
07/29/2014, WANTED PERSON NEW HAVEN, 07/29/2014, 04:15, 250 DERBY AVE, Closed by Arrest, 0114018960-OF
07/29/2014, WANTED PERSON NEW HAVEN, 07/29/2014, 04:30, 250 DERBY AVE, Closed by Arrest, 0114018101-OF
07/29/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 07/28/2014, 18:00, 375 CONGRESS AVE, Closed, 0214001758-OF
07/30/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 07/30/2014, 10:50, 15 YORK ST, Closed, 0214001764-OF
07/30/2014, POSSESSION OF MARIJUANA, 07/30/2014, 15:57, 419 COLLEGE ST, Closed by Arrest, 0114039598-OF
07/31/2014, HARASSMENT, 07/30/2014, 17:30, 37 COLLEGE ST, Closed, 0214001771-OF
07/31/2014, BREACH OF PEACE, 07/31/2014, 17:29, 77 BROADWAY ST, Closed by Arrest, 0114039898-OF
07/31/2014, CRIMINAL MISCHIEF-PRIVATE PROPERTY, 07/31/2014, 21:12, 500 COLLEGE ST, Closed, 0214001776-OF
07/31/2014, THEFT-GREATER-FROM MOTOR VEHICLE-NON AUTO, 07/31/2014, 22:47, 344 WINCHESTER AVE, Closed, 0214001779-OF
07/31/2014, THEFT-GREATER-FROM MOTOR VEHICLE, 07/31/2014, 22:50, 50 WASHINGTON AVE, Closed, 0214001778-OF
08/01/2014, SIMPLE ASSAULT, 08/01/2014, 21:30, 70 TOWER PKWY, Closed by Arrest, 0214001788-OF
08/03/2014, WARRANT SERVICE, 08/02/2014, 06:22, HOWARD, Closed by Arrest, 0114000974-OF
08/03/2014, POSSESSION OF MARIJUANA, 08/03/2014, 15:46, 197 TEMPLE ST, Closed by Arrest, 0114040525-OF
08/03/2014, CARRYING A CONCEALED WEAPON, 08/03/2014, 16:41, 419 COLLEGE ST, Closed, 0114040536-OF
08/04/2014, THEFT-GREATER-FROM MOTOR VEHICLE, 08/04/2014, 18:00, 133 YORK ST, Open, 0114040765-OF
08/05/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 08/03/2014, 09:00, 20 YORK ST, Closed, 0214001808-OF
08/05/2014, CRIMINAL MISCHIEF-PRIVATE PROPERTY, 08/05/2014, 17:30, 115 PROSPECT ST, Open, 0214001813-OF
08/05/2014, CRIMINAL MISCHIEF-PRIVATE PROPERTY, 08/05/2014, 17:53, 300 WINCHESTER AVE, Open, 0214001814-OF
08/06/2014, THEFT-GREATER-UNIVERSITY RESIDENCE BUILDING, 08/05/2014, 09:00, 330 COLLEGE ST, Closed, 0214001821-OF
08/06/2014, BREACH OF PEACE, 08/06/2014, 17:53, 261 PARK ST, Closed, 0214001824-OF
08/07/2014, CRUELTY TO ANIMALS, 08/07/2014, 10:25, 108 MANSFIELD ST, Open, 0114041286-OF
08/07/2014, BREACH OF PEACE, 08/07/2014, 16:01, 1126 CHAPEL ST, Closed by Arrest, 0114041321-OF
08/08/2014, BREACH OF PEACE, 08/08/2014, 05:03, 219 PROSPECT ST, Closed by Arrest, 0214001837-OF
08/08/2014, HARASSMENT, 08/08/2014, 11:23, 2 WHITNEY AVE, Closed, 0214001840-OF
08/08/2014, WANTED PERSON OTHER TOWN, 08/08/2014, 10:52, 500 COLLEGE ST, Closed, 0114041475-OF
08/08/2014, HARASSMENT, 08/08/2014, 14:15, 800 HOWARD AVE, Closed, 0214001843-OF
08/08/2014, TRESPASSING, 08/08/2014, 19:14, 309 CONGRESS AVE, Closed by Arrest, 0214001845-OF
08/09/2014, SIMPLE ASSAULT, 08/09/2014, 21:59, 411 GEORGE ST, Open, 0114041812-OF
08/09/2014, THEFT-GREATER-BICYCLES, 08/09/2014, 22:39, 79 HOWE ST, Open, 0214001852-OF
08/10/2014, THEFT-GREATER-ATTEMPTED, 08/10/2014, 00:04, 135 PROSPECT ST, Closed, 0214001853-OF
08/10/2014, THEFT-GREATER-UNIVERSITY RESIDENCE BUILDING, 08/10/2014, 17:02, 74 HIGH ST, Closed, 0214001857-OF
08/11/2014, THEFT-GREATER-UNIVERSITY RESIDENCE BUILDING, 08/11/2014, 11:00, 1035 CHAPEL ST, Open, 0214001863-OF
08/11/2014, BREACH OF PEACE, 08/11/2014, 19:17, 304 GEORGE ST, Closed by Arrest, 0114042148-OF
08/12/2014, HARASSMENT, 08/12/2014, 08:00, 205 PROSPECT ST, Closed, 0214001868-OF
08/12/2014, WARRANT SERVICE, 08/12/2014, 16:48, HIGH ST, Closed by Arrest, 0114031996-OF
08/12/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 08/12/2014, 18:32, 15 YORK ST, Closed, 0214001873-OF
08/12/2014, SIMPLE ASSAULT, 08/12/2014, 20:40, PARK ST, Closed, 0114042379-OF
08/13/2014, WANTED PERSON OTHER TOWN, 08/13/2014, 01:03, 327 GEORGE ST, Closed by Arrest, 0114042410-OF
08/13/2014, WARRANT SERVICE, 08/13/2014, 00:40, 340 GEORGE ST, Closed by Arrest, 0114025067-OF
08/13/2014, WARRANT SERVICE, 08/13/2014, 00:40, 340 GEORGE ST, Closed by Arrest, 0114013891-OF
08/13/2014, THEFT UNIVERSITY RESIDENCE BUILDING, 08/13/2014, 08:57, 386 PROSPECT ST, Closed, 0214001875-OF
08/13/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 08/07/2014, 17:00, 195 PROSPECT ST, Open, 0214001876-OF
08/13/2014, HARASSMENT, 08/13/2014, 16:04, 333 CEDAR ST, Closed, 0214001881-OF
08/14/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 08/14/2014, 12:00, 20 TOWER PKWY, Closed, 0214001888-OF
08/14/2014, THEFT-GREATER-BICYCLES, 08/14/2014, 19:27, 38 HIGH ST, Closed by Arrest, 0114042786-OF
08/14/2014, WARRANT SERVICE, 08/14/2014, 19:47, 1080 CHAPEL ST, Closed by Arrest, 0114042792-OF
08/14/2014, CRIMINAL MISCHIEF-PRIVATE PROPERTY, 08/14/2014, 19:21, 63 HIGH ST, Closed, 0214001890-OF
08/14/2014, THEFT-GREATER-BICYCLES, 08/14/2014, 21:19, 135 PROSPECT ST, Closed, 0214001892-OF
08/15/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 08/07/2014, 10:00, 195 PROSPECT ST, Closed, 0214001896-OF
08/15/2014, THEFT UNIVERSITY ACADEMIC BUILDING, 08/15/2014, 15:39, 100 WALL ST, Closed, 0214001898-OF
08/15/2014, POSSESSION OF DANGEROUS OR CONTROLLED DRUGS, 08/15/2014, 23:51, 89 TOWER PKY, Closed by Arrest, 0214001899-OF
08/16/2014, ROBBERY-STRT-FIREARM, 08/16/2014, 21:11, 128 WALL ST, Closed by Arrest, 0214001906-OF
08/17/2014, UNLAWFUL DISCHARGE OF FIREARMS, 08/17/2014, 04:55, 377 ELM, Closed, 0114043291-OF
08/18/2014, BREACH OF PEACE, 08/18/2014, 16:26, 925 CHAPEL ST, Closed by Arrest, 0114043566-OF
08/18/2014, OTHER INVESTIGATION, 08/18/2014, 15:38, 105 WALL ST, Open, 0214001915-OF
08/18/2014, THEFT GREATER MISCELLANEOUS, 08/18/2014, 19:45, 344 COLLEGE ST, Open, 0114043621-OF
08/18/2014, EVADING RESPONSIBILITY, 08/18/2014, 18:58, 10 AMISTAD ST, Closed, 0214001921-OF
08/19/2014, DISORDERLY CONDUCT, 08/19/2014, 17:36, 1071 CHAPEL ST, Closed by Arrest, 0114043793-OF
08/20/2014, THEFT-GREATER-BICYCLES, 08/20/2014, 04:02, 5 WEBSTER ST, Open, 0114043882-OF
08/20/2014, THEFT-GREATER-BICYCLES, 08/20/2014, 12:38, 77 PROSPECT ST, Closed by Arrest, 0214001934-OF
08/20/2014, OTHER LIQUOR OFFENSES, 08/20/2014, 17:14, 352 ELM ST, Closed by Arrest, 0114043966-OF
08/20/2014, WANTED PERSON OTHER TOWN, 08/20/2014, 17:30, 75 CHURCH ST, Closed by Arrest, 0114043982-OF
08/21/2014, WARRANT SERVICE, 08/21/2014, 00:42, 344 WINCHESTER AVE, Closed by Arrest, 0112008905-OF
08/21/2014, TRESPASSING, 08/21/2014, 06:08, 43 HILLHOUSE AVE, Closed by Arrest, 0214001941-OF
08/21/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 08/21/2014, 17:20, 409 PROSPECT ST, Closed, 0214001946-OF
08/21/2014, WARRANT SERVICE, 08/21/2014, 17:56, PARK ST, Closed by Arrest, 0107051441-OF
08/21/2014, DRIVING WHILE INTOXICATED-ALCOHOL, 08/21/2014, 16:42, PARK ST, Closed by Arrest, 0114044135-OF
08/21/2014, THEFT-GREATER-ATTEMPTED, 08/21/2014, 19:43, 539 PROSPECT ST, Closed, 0214001950-OF
08/21/2014, ATTEMPTED THEFT, 08/21/2014, 20:43, 430 CEDAR ST, Open, 0114044205-OF
08/22/2014, THEFT-GREATER-BICYCLES, 08/22/2014, 13:43, 1035 CHAPEL ST, Closed, 0214001953-OF
08/22/2014, EVADING RESPONSIBILITY, 08/22/2014, 08:30, 790 HOWARD AVE, Closed, 0214001954-OF
08/22/2014, BURGLARY-SCHOOL/COLLEG E/UNIVERSITY-NON FORCIBLE, 08/22/2014, 12:19, 300 GEORGE ST, Closed by Arrest, 0214001955-OF
08/22/2014, HARASSMENT, 08/22/2014, 15:05, 198 ELM ST, Open, 0214001956-OF
08/22/2014, VIOLATION OR PROTECTIVE OR RESTRAINING ORDER, 08/22/2014, 18:37, 157 CHURCH ST, Closed by Arrest, 0114044388-OF
08/22/2014, SIMPLE ASSAULT, 08/21/2014, 21:20, 44 ORANGE ST, Open, 0114044412-OF
08/22/2014, INTERFERING WITH AN OFFICER, 08/22/2014, 20:59, 300 YORK ST, Closed by Arrest, 0114044428-OF
08/23/2014, BREACH OF PEACE, 08/23/2014, 19:26, 75 CHURCH ST, Closed by Arrest, 0114044589-OF
08/23/2014, DRIVING WHILE INTOXICATED-ALCOHOL, 08/23/2014, 22:30, DERBY AVE, Closed by Arrest, 0114044635-OF
08/23/2014, POSSESSION OF NARCOTICS-GENERAL, 08/23/2014, 23:39, 281 TEMPLE ST, Closed, 0114044648-OF
08/24/2014, BREACH OF PEACE, 08/24/2014, 00:47, CHAPEL, Closed by Arrest, 0114044657-OF
08/24/2014, BURGLARY-RESIDENCE-NON FORCIBLE, 08/17/2014, 09:00, 23 LAKE PL, Closed, 0114044751-OF
08/24/2014, ROBBERY-STRT-FIREARM, 08/24/2014, 00:36, N FRONTAGE RD, Open, 0114044658-OF
08/25/2014, THEFT-GREATER-BICYCLES, 08/25/2014, 20:21, 70 TOWER PKY, Closed, 0214001981-OF
08/25/2014, TRESPASSING, 08/25/2014, 20:26, 500 COLLEGE ST, Closed, 0214001982-OF
08/26/2014, BURGLARY-SCHOOL/COLLEG E/UNIVERSITY-NON FORCIBLE, 08/26/2014, 07:49, 15 YORK ST, Open, 0214001985-OF
08/26/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 08/26/2014, 11:45, 20 TOWER PKY, Open, 0214001986-OF
08/26/2014, THEFT GREATER MISCELLANEOUS, 08/26/2014, 14:00, 333 CEDAR ST, Closed, 0214001988-OF
08/26/2014, OTHER LIQUOR OFFENSES, 08/26/2014, 17:40, 37 HIGH ST, Closed by Arrest, 0114045074-OF
08/26/2014, THEFT-GREATER-BICYCLES, 08/26/2014, 21:50, 127 WALL ST, Open, 0214001994-OF
08/27/2014, DISPUTE-NO DISTURBANCE, 08/26/2014, 08:34, 165 WHITNEY AVE, Open, 0214001996-OF
08/27/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 08/27/2014, 20:39, 165 WHITNEY AVE, Open, 0214002002-OF
08/28/2014, ROBBERY-STRT-OTH WEAPON, 08/28/2014, 00:43, HIGH ST, Closed by Arrest, 0214002004-OF
08/28/2014, BURGLARY-SCHOOL/COLLEGE /UNIVERSITY-NON FORCIBLE, 04/01/2014, 00:00, 220 YORK ST, Open, 0214002010-OF
08/29/2014, THEFT MISCELLANEOUS, 08/29/2014, 06:19, 500 COLLEGE ST, Closed, 0214002017-OF
08/29/2014, THEFT-GREATER-BICYCLES, 08/29/2014, 16:30, 386 PROSPECT ST, Closed, 0214002020-OF
08/29/2014, SIMPLE ASSAULT, 08/29/2014, 21:38, CHAPEL ST, Closed by Arrest, 0114045766-OF
08/30/2014, POSSESSION OF MARIJUANA, 08/30/2014, 00:11, 208 ELM ST, Closed, 0114045795-OF
08/30/2014, THEFT-GREATER-BICYCLES, 08/30/2014, 11:15, 35 YORK ST, Open, 0214002026-OF
08/30/2014, BURGLARY-SCHOOL/COLLEG E/UNIVERSITY-NON FORCIBLE, 08/30/2014, 18:38, 358 COLLEGE ST, Closed, 0214002029-OF
08/30/2014, OTHER INVESTIGATION, 08/30/2014, 22:37, 111 PARK ST, Open, 0114045970-OF
08/31/2014, POSSESSION Of PROHIBITED OR UNLICENSED WEAPON, 08/31/2014, 02:30, 201 CHURCH ST, Closed by Arrest, 0114046006-OF
09/01/2014, INTERFERING WITH AN OFFICER, 09/01/2014, 01:43, PROSPECT ST, Closed by Arrest, 0114046124-OF
09/01/2014, WANTED PERSON OTHER TOWN, 09/01/2014, 01:35, 323 TEMPLE ST, Closed by Arrest, 0114046123-OF
09/01/2014, WARRANT SERVICE, 09/01/2014, 01:35, 323 TEMPLE ST, Closed by Arrest, 0114006745-OF
09/01/2014, WARRANT SERVICE, 09/01/2014, 01:35, 323 TEMPLE ST, Closed by Arrest, 0114006952-OF
09/01/2014, WARRANT SERVICE, 09/01/2014, 01:35, 323 TEMPLE ST, Closed by Arrest, 0114009784-OF
09/01/2014, BURGLARY-SCHOOL/COLLEGE /UNIVERSITY-FORCIBLE, 09/01/2014, 05:19, 15 PROSPECT ST, Open, 0214002036-OF
09/02/2014, WANTED PERSON OTHER TOWN, 09/02/2014, 00:55, 305 LAKE PL, Closed by Arrest, 0114046246-OF
09/02/2014, THEFT GREATER MISCELLANEOUS, 09/02/2014, 01:35, 110 WALL ST, Closed, 0214002043-OF
09/02/2014, RECOVERED STOLEN AUTO, 09/02/2014, 01:22, 66 LOCK ST, Closed by Arrest, 0114046249-OF
09/02/2014, THEFT-GREATER-UNIVERSITY RESIDENCE BUILDING, 08/27/2014, 09:00, 99 TOWER PKY, Open, 0214002052-OF
09/02/2014, WANTED PERSON OTHER TOWN, 09/02/2014, 13:43, 20 GILBERT ST, Closed by Arrest, 0114046295-OF
09/02/2014, FRAUD, 09/02/2014, 14:32, 67 NASH ST, Closed, 0114046301-OF
09/02/2014, FALSELY REPORTING AN INCIDENT, 09/02/2014, 19:06, 70 CENTRAL AVE, Closed, 0214002056-OF
09/02/2014, THEFT-GREATER-BICYCLES, 09/02/2014, 23:45, 180 YORK ST, Closed, 0214002058-OF
09/03/2014, THEFT-BICYCLE, 09/02/2014, 22:00, 179 MANSFIELD ST, Closed, 0214002061-OF
09/03/2014, HARASSMENT, 08/27/2014, 11:17, 1 PROSPECT ST, Open, 0214002063-OF
09/03/2014, THEFT-GREATER-BICYCLES, 09/03/2014, 18:09, 45 GROVE ST, Closed, 0114046543-OF
09/03/2014, WANTED PERSON OTHER TOWN, 09/03/2014, 23:52, 201 WHALLEY AVE, Closed by Arrest, 0114046642-OF
09/04/2014, WANTED PERSON OTHER TOWN, 09/03/2014, 01:48, 201 WHALLEY AVE, Closed by Arrest, 0114046643-OF
09/04/2014, THEFT UNIVERSITY ACADEMIC BUILDING, 08/30/2014, 08:41, 55 WHITNEY AVE, Open, 0214002070-OF
09/04/2014, BREACH OF PEACE, 09/04/2014, 09:49, 55 LOCK ST, Closed, 0214002073-OF
09/04/2014, TRESPASSING, 09/04/2014, 12:47, 320 YORK ST, Closed by Arrest, 0214002075-OF
09/05/2014, THEFT-GREATER-BICYCLES, 09/04/2014, 15:00, 73 SACHEM ST, Open, 0214002078-OF
09/05/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 08/22/2014, 17:00, 264 WASHINGTON AVE, Open, 0214002080-OF
